Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0.0141834367790438,DefaultEntity.16,Source1,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.16' ending transfer into station 'Source1.OutputBuffer'.
0.0141834367790438,DefaultEntity.16,Source1,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.16' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.0141834367790438,DefaultEntity.16,Output@Source1,2.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.0141834367790438,DefaultEntity.16,Output@Source1,2.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.0141834367790438,DefaultEntity.16,Output@Source1,2.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.16' transferring from '[Node] Output@Source1' onto link 'Path1'.
0.0141834367790438,DefaultEntity.16,Path1,6.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0.0141834367790438,DefaultEntity.16,Path1,6.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.16.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.0141834367790438,DefaultEntity.16,Path1,6.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.16' ending transfer onto link 'Path1'.
0.0141834367790438,DefaultEntity.16,Path1,6.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0.0141834367790438,DefaultEntity.16,Source1,5.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.0141834367790438,DefaultEntity.16,Source1,3.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.0141834367790438,DefaultEntity.16,Output@Source1,2.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.0142826431282502,DefaultEntity.16,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0.0142826431282502,DefaultEntity.16,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0.0142826431282502,DefaultEntity.16,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.014323480586761,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Server1'.
0.014323480586761,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '2'. Previous value was '1'.
0.014323480586761,DefaultEntity.13,Server1,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.13' transferring from '[Station] Server1.Processing' into station 'Server1.OutputBuffer'.
0.014323480586761,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Server1'.
0.014323480586761,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '2'.
0.014323480586761,DefaultEntity.13,Server1,2.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' execution started.
0.014323480586761,DefaultEntity.13,Server1,2.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.13' ending transfer into station 'Server1.OutputBuffer'.
0.014323480586761,DefaultEntity.13,Server1,2.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.13' attempting to release '1' resource(s) of resource type '[ParentObject] Server1'.
0.014323480586761,DefaultEntity.13,Server1,2.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.13' released '1' capacity unit(s) of resource 'Server1'.
0.014323480586761,--,--,--,--,Changing from AutoState 'Busy' to 'Starved' on resource 'Server1'.
0.014323480586761,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '0'. Previous value was '1'.
0.014323480586761,--,--,--,--,Resource 'Server1' checking allocation queue which contains '2' item(s).
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.14' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.14' checking availability to seize '1' capacity unit(s) of resource 'Server1’.
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.14' found ‘1’ currently available capacity unit(s) of resource 'Server1’.
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.14' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.014323480586761,--,--,--,--,Resource 'Server1' selecting object 'DefaultEntity.14' waiting at rank position '1' in allocation queue which contains '2' item(s).
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.14' seized '1' capacity unit(s) of resource 'Server1'.
0.014323480586761,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Server1'.
0.014323480586761,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '0'.
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.14' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.014323480586761,--,--,--,--,Resource 'Server1' checking allocation queue which contains '1' item(s).
0.014323480586761,--,--,--,--,Resource 'Server1' unable to select any items waiting in its allocation queue. Resource is fully allocated or off shift.
0.014323480586761,DefaultEntity.13,Server1,2.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.13' transferring from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
0.014323480586761,DefaultEntity.13,Output@Server1,3.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution started.
0.014323480586761,DefaultEntity.13,Output@Server1,3.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
0.014323480586761,DefaultEntity.13,Output@Server1,3.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.13' transferring from '[Node] Output@Server1' onto link 'Path2'.
0.014323480586761,DefaultEntity.13,Path2,5.OnEntered,[Begin],Process 'Path2.OnEntered' execution started.
0.014323480586761,DefaultEntity.13,Path2,5.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.13.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.014323480586761,DefaultEntity.13,Path2,5.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.13' ending transfer onto link 'Path2'.
0.014323480586761,DefaultEntity.13,Path2,5.OnEntered,[End],Process 'Path2.OnEntered' execution ended.
0.014323480586761,DefaultEntity.13,Server1,1.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' execution ended.
0.014323480586761,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Server1'.
0.014323480586761,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '2'. Previous value was '1'.
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.14' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.014323480586761,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Server1'.
0.014323480586761,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '2'.
0.014323480586761,DefaultEntity.13,Server1,2.OnEnteredOutputBuffer,[End],Process 'Server1.OnEnteredOutputBuffer' execution ended.
0.014323480586761,DefaultEntity.13,Output@Server1,3.OnEnteredFromAssociatedObject,[End],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution ended.
0.014323480586761,DefaultEntity.14,Server1,1.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.014323480586761,DefaultEntity.14,Server1,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.14' ending transfer into station 'Server1.Processing'.
0.014323480586761,DefaultEntity.14,Server1,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.014323480586761,DefaultEntity.14,Server1,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.014323480586761,DefaultEntity.14,Server1,1.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00447154386742956' Hours until time '0.0187950244541906' Hours. Delay multiplier was '1'.
0.014323480586761,DefaultEntity.14,Server1,0.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.0144226869359674,DefaultEntity.13,Output@Server1,0.OnExited,[Begin],Process 'Output@Server1.OnExited' execution started.
0.0144226869359674,DefaultEntity.13,Output@Server1,0.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server1.Exited'.
0.0144226869359674,DefaultEntity.13,Output@Server1,0.OnExited,[Execute] ExitedAddOnProcess,Executing process 'Output_Server1_Exited'.
0.0144226869359674,DefaultEntity.13,Model,3.Output_Server1_Exited,[Begin],Process 'Output_Server1_Exited' execution started.
0.0144226869359674,DefaultEntity.13,Model,3.Output_Server1_Exited,[MyWriteText] MyWriteText1,"Writing=[0.0144226869359674,DefaultEntity.13,0.00758472667281298,0.0068379602631544,Line2Col1] to file=c:\temp\MyOutTestFile.txt"
0.0144226869359674,DefaultEntity.13,Model,3.Output_Server1_Exited,[MyReadText] MyReadText1,"Read in the line#30=[Line3Col1, Col2, Col3] from file MyInTextFile1 into 3 states"
0.0144226869359674,DefaultEntity.13,Model,3.Output_Server1_Exited,[End],Process 'Output_Server1_Exited' execution ended.
0.0144226869359674,DefaultEntity.13,Output@Server1,0.OnExited,[End],Process 'Output@Server1.OnExited' execution ended.
0.0152707383663454,DefaultEntity.16,Path1,0.OnReachedEnd,[Begin],Process 'Path1.OnReachedEnd' execution started.
0.0152707383663454,DefaultEntity.16,Path1,0.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.16' transferring from '[EndOfLink] Path1' into node 'Input@Server1'.
0.0152707383663454,DefaultEntity.16,Input@Server1,3.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.0152707383663454,DefaultEntity.16,Input@Server1,3.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.0152707383663454,DefaultEntity.16,Input@Server1,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.16' transferring from '[Node] Input@Server1' into object 'Server1'.
0.0152707383663454,DefaultEntity.16,Input@Server1,3.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.16' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.0152707383663454,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.0152707383663454,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.16' ending transfer into station 'Server1.InputBuffer'.
0.0152707383663454,DefaultEntity.16,Input@Server1,5.OnExited,[Begin],Process 'Input@Server1.OnExited' execution started.
0.0152707383663454,DefaultEntity.16,Input@Server1,5.OnExited,[Fire] ExitedEvent,Firing event 'Input@Server1.Exited'.
0.0152707383663454,DefaultEntity.16,Input@Server1,5.OnExited,[End],Process 'Input@Server1.OnExited' execution ended.
0.0152707383663454,DefaultEntity.16,Server1,2.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.16' waiting to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.0152707383663454,DefaultEntity.16,Path1,0.OnReachedEnd,[End],Process 'Path1.OnReachedEnd' execution ended.
0.0152707383663454,DefaultEntity.16,Input@Server1,3.OnEnteredToAssociatedObject,[End],Process 'Input@Server1.OnEnteredToAssociatedObject' execution ended.
0.0152707383663454,--,--,--,--,Resource 'Server1' checking allocation queue which contains '2' item(s).
0.0152707383663454,--,--,--,--,Resource 'Server1' unable to select any items waiting in its allocation queue. Resource is fully allocated or off shift.
0.0156726869359674,DefaultEntity.13,Path2,3.OnReachedEnd,[Begin],Process 'Path2.OnReachedEnd' execution started.
0.0156726869359674,DefaultEntity.13,Path2,3.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.13' transferring from '[EndOfLink] Path2' into node 'Input@Sink1'.
0.0156726869359674,DefaultEntity.13,Input@Sink1,0.OnEnteredToAssociatedObject,[Begin],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution started.
0.0156726869359674,DefaultEntity.13,Input@Sink1,0.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Sink1.Entered'.
0.0156726869359674,DefaultEntity.13,Input@Sink1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.13' transferring from '[Node] Input@Sink1' into object 'Sink1'.
0.0156726869359674,DefaultEntity.13,Input@Sink1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.13' transferring from '[Node] Input@Sink1' into station 'Sink1.InputBuffer'.
0.0156726869359674,DefaultEntity.13,Sink1,5.OnEnteredInputBuffer,[Begin],Process 'Sink1.OnEnteredInputBuffer' execution started.
0.0156726869359674,DefaultEntity.13,Sink1,5.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.13' ending transfer into station 'Sink1.InputBuffer'.
0.0156726869359674,DefaultEntity.13,Input@Sink1,6.OnExited,[Begin],Process 'Input@Sink1.OnExited' execution started.
0.0156726869359674,DefaultEntity.13,Input@Sink1,6.OnExited,[Fire] ExitedEvent,Firing event 'Input@Sink1.Exited'.
0.0156726869359674,DefaultEntity.13,Input@Sink1,6.OnExited,[End],Process 'Input@Sink1.OnExited' execution ended.
0.0156726869359674,DefaultEntity.13,Sink1,5.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording ‘1’ observation value(s) of type ‘Expression’ for tally statistic ‘Sink1.TimeInSystem’.
0.0156726869359674,DefaultEntity.13,Sink1,5.OnEnteredInputBuffer,[Tally] TimeInSystem,Recording observation value '0.0080879602631544' Hours for tally statistic 'Sink1.TimeInSystem'.
0.0156726869359674,DefaultEntity.13,Sink1,5.OnEnteredInputBuffer,[Destroy] Entity,Destroying object 'DefaultEntity.13'.
0.0156726869359674,--,--,--,--,Object 'DefaultEntity.13' destroyed.
0.0156726869359674, ,Sink1,5.OnEnteredInputBuffer,[End],Process 'Sink1.OnEnteredInputBuffer' execution ended.
0.0156726869359674, ,Path2,3.OnReachedEnd,[End],Process 'Path2.OnReachedEnd' execution ended.
0.0156726869359674, ,Input@Sink1,0.OnEnteredToAssociatedObject,[End],Process 'Input@Sink1.OnEnteredToAssociatedObject' execution ended.
0.0178596572325342,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0.0178596572325342,--,--,--,--,Time until next event of timer 'Source1.EntityArrivals' is '0.0046773247245443' Hours.
0.0178596572325342,Source1,Source1,0.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0.0178596572325342,Source1,Source1,0.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'DefaultEntity'.
0.0178596572325342,Source1,Source1,0.OnEntityArrival,[Create] Entities,Created object 'DefaultEntity.17'.
0.0178596572325342,DefaultEntity.17,Source1,3.OnEntityArrival,[Transfer] ToProcessing,Entity 'DefaultEntity.17' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0.0178596572325342,Source1,Source1,0.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.0178596572325342,DefaultEntity.17,Source1,5.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0.0178596572325342,DefaultEntity.17,Source1,5.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.17' ending transfer into station 'Source1.Processing'.
0.0178596572325342,DefaultEntity.17,Source1,5.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.17' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0.0178596572325342,DefaultEntity.17,Source1,3.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0.0178596572325342,DefaultEntity.17,Source1,0.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0.0178596572325342,DefaultEntity.17,Source1,0.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.17' ending transfer into station 'Source1.OutputBuffer'.
0.0178596572325342,DefaultEntity.17,Source1,0.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.17' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0.0178596572325342,DefaultEntity.17,Output@Source1,3.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0.0178596572325342,DefaultEntity.17,Output@Source1,3.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0.0178596572325342,DefaultEntity.17,Output@Source1,3.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.17' transferring from '[Node] Output@Source1' onto link 'Path1'.
0.0178596572325342,DefaultEntity.17,Path1,6.OnEntered,[Begin],Process 'Path1.OnEntered' execution started.
0.0178596572325342,DefaultEntity.17,Path1,6.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.17.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.0178596572325342,DefaultEntity.17,Path1,6.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.17' ending transfer onto link 'Path1'.
0.0178596572325342,DefaultEntity.17,Path1,6.OnEntered,[End],Process 'Path1.OnEntered' execution ended.
0.0178596572325342,DefaultEntity.17,Source1,5.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0.0178596572325342,DefaultEntity.17,Source1,0.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' execution ended.
0.0178596572325342,DefaultEntity.17,Output@Source1,3.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution ended.
0.0179588635817406,DefaultEntity.17,Output@Source1,3.OnExited,[Begin],Process 'Output@Source1.OnExited' execution started.
0.0179588635817406,DefaultEntity.17,Output@Source1,3.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
0.0179588635817406,DefaultEntity.17,Output@Source1,3.OnExited,[End],Process 'Output@Source1.OnExited' execution ended.
0.0187950244541906,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Server1'.
0.0187950244541906,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '2'. Previous value was '1'.
0.0187950244541906,DefaultEntity.14,Server1,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'DefaultEntity.14' transferring from '[Station] Server1.Processing' into station 'Server1.OutputBuffer'.
0.0187950244541906,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Server1'.
0.0187950244541906,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '2'.
0.0187950244541906,DefaultEntity.14,Server1,3.OnEnteredOutputBuffer,[Begin],Process 'Server1.OnEnteredOutputBuffer' execution started.
0.0187950244541906,DefaultEntity.14,Server1,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'DefaultEntity.14' ending transfer into station 'Server1.OutputBuffer'.
0.0187950244541906,DefaultEntity.14,Server1,3.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.14' attempting to release '1' resource(s) of resource type '[ParentObject] Server1'.
0.0187950244541906,DefaultEntity.14,Server1,3.OnEnteredOutputBuffer,[Release] Server,Object 'DefaultEntity.14' released '1' capacity unit(s) of resource 'Server1'.
0.0187950244541906,--,--,--,--,Changing from AutoState 'Busy' to 'Starved' on resource 'Server1'.
0.0187950244541906,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '0'. Previous value was '1'.
0.0187950244541906,--,--,--,--,Resource 'Server1' checking allocation queue which contains '2' item(s).
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.15' checking availability to seize '1' resource(s) of resource type '[ParentObject] Server1'.
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.15' checking availability to seize '1' capacity unit(s) of resource 'Server1’.
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.15' found ‘1’ currently available capacity unit(s) of resource 'Server1’.
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.15' found '1' currently available resource(s) of resource type '[ParentObject] Server1'.
0.0187950244541906,--,--,--,--,Resource 'Server1' selecting object 'DefaultEntity.15' waiting at rank position '1' in allocation queue which contains '2' item(s).
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.15' seized '1' capacity unit(s) of resource 'Server1'.
0.0187950244541906,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Server1'.
0.0187950244541906,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '0'.
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Seize] Server,Object 'DefaultEntity.15' completed seize of '1' resource(s) of resource type '[ParentObject] Server1'.
0.0187950244541906,--,--,--,--,Resource 'Server1' checking allocation queue which contains '1' item(s).
0.0187950244541906,--,--,--,--,Resource 'Server1' unable to select any items waiting in its allocation queue. Resource is fully allocated or off shift.
0.0187950244541906,DefaultEntity.14,Server1,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'DefaultEntity.14' transferring from '[Station] Server1.OutputBuffer' into node 'Output@Server1'.
0.0187950244541906,DefaultEntity.14,Output@Server1,0.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution started.
0.0187950244541906,DefaultEntity.14,Output@Server1,0.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Server1.Entered'.
0.0187950244541906,DefaultEntity.14,Output@Server1,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'DefaultEntity.14' transferring from '[Node] Output@Server1' onto link 'Path2'.
0.0187950244541906,DefaultEntity.14,Path2,5.OnEntered,[Begin],Process 'Path2.OnEntered' execution started.
0.0187950244541906,DefaultEntity.14,Path2,5.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'DefaultEntity.14.Movement.Rate' the value '5040' Meters per Hour. Previous value was '5040' Meters per Hour.
0.0187950244541906,DefaultEntity.14,Path2,5.OnEntered,[EndTransfer] OntoPath,Entity 'DefaultEntity.14' ending transfer onto link 'Path2'.
0.0187950244541906,DefaultEntity.14,Path2,5.OnEntered,[End],Process 'Path2.OnEntered' execution ended.
0.0187950244541906,DefaultEntity.14,Server1,1.OnEnteredProcessing,[End],Process 'Server1.OnEnteredProcessing' execution ended.
0.0187950244541906,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Server1'.
0.0187950244541906,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '2'. Previous value was '1'.
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'DefaultEntity.15' transferring from '[Station] Server1.InputBuffer' into station 'Server1.Processing'.
0.0187950244541906,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Server1'.
0.0187950244541906,--,--,--,--,Assigning state variable 'Server1.ResourceState' the value '1'. Previous value was '2'.
0.0187950244541906,DefaultEntity.14,Server1,3.OnEnteredOutputBuffer,[End],Process 'Server1.OnEnteredOutputBuffer' execution ended.
0.0187950244541906,DefaultEntity.14,Output@Server1,0.OnEnteredFromAssociatedObject,[End],Process 'Output@Server1.OnEnteredFromAssociatedObject' execution ended.
0.0187950244541906,DefaultEntity.15,Server1,1.OnEnteredProcessing,[Begin],Process 'Server1.OnEnteredProcessing' execution started.
0.0187950244541906,DefaultEntity.15,Server1,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'DefaultEntity.15' ending transfer into station 'Server1.Processing'.
0.0187950244541906,DefaultEntity.15,Server1,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
0.0187950244541906,DefaultEntity.15,Server1,1.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
0.0187950244541906,DefaultEntity.15,Server1,1.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.00229231437840338' Hours until time '0.021087338832594' Hours. Delay multiplier was '1'.
0.0187950244541906,DefaultEntity.15,Server1,4.OnEnteredInputBuffer,[End],Process 'Server1.OnEnteredInputBuffer' execution ended.
0.0188942308033969,DefaultEntity.14,Output@Server1,4.OnExited,[Begin],Process 'Output@Server1.OnExited' execution started.
0.0188942308033969,DefaultEntity.14,Output@Server1,4.OnExited,[Fire] ExitedEvent,Firing event 'Output@Server1.Exited'.
0.0188942308033969,DefaultEntity.14,Output@Server1,4.OnExited,[Execute] ExitedAddOnProcess,Executing process 'Output_Server1_Exited'.
0.0188942308033969,DefaultEntity.14,Model,0.Output_Server1_Exited,[Begin],Process 'Output_Server1_Exited' execution started.
0.0188942308033969,DefaultEntity.14,Model,0.Output_Server1_Exited,[MyWriteText] MyWriteText1,"Writing=[0.0188942308033969,DefaultEntity.14,0.0103560636964787,0.00853816710691821,Line3Col1] to file=c:\temp\MyOutTestFile.txt"
0.0188942308033969,DefaultEntity.14,Model,0.Output_Server1_Exited,[MyReadText] MyReadText1,"Read in the line#31=[Line4Col1, Col2, Col3] from file MyInTextFile1 into 3 states"
0.0188942308033969,DefaultEntity.14,Model,0.Output_Server1_Exited,[End],Process 'Output_Server1_Exited' execution ended.
0.0188942308033969,DefaultEntity.14,Output@Server1,4.OnExited,[End],Process 'Output@Server1.OnExited' execution ended.
0.0189469588198358,DefaultEntity.17,Path1,4.OnReachedEnd,[Begin],Process 'Path1.OnReachedEnd' execution started.
0.0189469588198358,DefaultEntity.17,Path1,4.OnReachedEnd,[Transfer] FromPath,Entity 'DefaultEntity.17' transferring from '[EndOfLink] Path1' into node 'Input@Server1'.
0.0189469588198358,DefaultEntity.17,Input@Server1,0.OnEnteredToAssociatedObject,[Begin],Process 'Input@Server1.OnEnteredToAssociatedObject' execution started.
0.0189469588198358,DefaultEntity.17,Input@Server1,0.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Server1.Entered'.
0.0189469588198358,DefaultEntity.17,Input@Server1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.17' transferring from '[Node] Input@Server1' into object 'Server1'.
0.0189469588198358,DefaultEntity.17,Input@Server1,0.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'DefaultEntity.17' transferring from '[Node] Input@Server1' into station 'Server1.InputBuffer'.
0.0189469588198358,DefaultEntity.17,Server1,3.OnEnteredInputBuffer,[Begin],Process 'Server1.OnEnteredInputBuffer' execution started.
0.0189469588198358,DefaultEntity.17,Server1,3.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'DefaultEntity.17' ending transfer into station 'Server1.InputBuffer'.
